statecode,date,state,delta,confirmed,population,cases_per_mil
HR,2020-03-27,Haryana,1,33,25351462,0.039445456834008234
HR,2020-03-28,Haryana,2,35,25351462,0.07889091366801647
HR,2020-03-29,Haryana,0,35,25351462,0.0
HR,2020-03-30,Haryana,1,36,25351462,0.039445456834008234
HR,2020-03-31,Haryana,7,43,25351462,0.27611819783805763
HR,2020-04-01,Haryana,0,43,25351462,0.0
HR,2020-04-02,Haryana,6,49,25351462,0.2366727410040494
HR,2020-04-03,Haryana,9,58,25351462,0.35500911150607406
HR,2020-04-04,Haryana,26,84,25351462,1.0255818776842138
HR,2020-04-05,Haryana,6,90,25351462,0.2366727410040494
HR,2020-04-06,Haryana,20,110,25351462,0.7889091366801647
HR,2020-04-07,Haryana,33,143,25351462,1.3017000755222718
HR,2020-04-08,Haryana,24,167,25351462,0.9466909640161976
HR,2020-04-09,Haryana,3,170,25351462,0.1183363705020247
HR,2020-04-10,Haryana,6,176,25351462,0.2366727410040494
HR,2020-04-11,Haryana,3,179,25351462,0.1183363705020247
HR,2020-04-12,Haryana,16,195,25351462,0.6311273093441317
HR,2020-04-13,Haryana,1,196,25351462,0.039445456834008234
HR,2020-04-14,Haryana,2,198,25351462,0.07889091366801647
HR,2020-04-15,Haryana,6,204,25351462,0.2366727410040494
HR,2020-04-16,Haryana,11,215,25351462,0.43390002517409054
HR,2020-04-17,Haryana,8,223,25351462,0.3155636546720659
HR,2020-04-18,Haryana,9,232,25351462,0.35500911150607406
HR,2020-04-19,Haryana,18,250,25351462,0.7100182230121481
HR,2020-04-20,Haryana,1,251,25351462,0.039445456834008234
HR,2020-04-21,Haryana,4,255,25351462,0.15778182733603294
HR,2020-04-22,Haryana,9,264,25351462,0.35500911150607406
HR,2020-04-23,Haryana,6,270,25351462,0.2366727410040494
HR,2020-04-24,Haryana,5,275,25351462,0.19722728417004118
HR,2020-04-25,Haryana,12,287,25351462,0.4733454820080988
HR,2020-04-26,Haryana,9,296,25351462,0.35500911150607406
HR,2020-04-27,Haryana,5,301,25351462,0.19722728417004118
HR,2020-04-28,Haryana,7,308,25351462,0.27611819783805763
HR,2020-04-29,Haryana,3,311,25351462,0.1183363705020247
HR,2020-04-30,Haryana,28,339,25351462,1.1044727913522305
HR,2020-05-01,Haryana,18,357,25351462,0.7100182230121481
HR,2020-05-02,Haryana,19,376,25351462,0.7494636798461565
HR,2020-05-03,Haryana,66,442,25351462,2.6034001510445437
HR,2020-05-04,Haryana,75,517,25351462,2.9584092625506173
HR,2020-05-05,Haryana,31,548,25351462,1.2228091618542551
HR,2020-05-06,Haryana,46,594,25351462,1.8144910143643787
HR,2020-05-07,Haryana,31,625,25351462,1.2228091618542551
HR,2020-05-08,Haryana,22,647,25351462,0.8678000503481811
HR,2020-05-09,Haryana,28,675,25351462,1.1044727913522305
HR,2020-05-10,Haryana,28,703,25351462,1.1044727913522305
HR,2020-05-11,Haryana,27,730,25351462,1.0650273345182222
HR,2020-05-12,Haryana,50,780,25351462,1.9722728417004118
HR,2020-05-13,Haryana,13,793,25351462,0.5127909388421069
HR,2020-05-14,Haryana,25,818,25351462,0.9861364208502059
HR,2020-05-15,Haryana,36,854,25351462,1.4200364460242962
HR,2020-05-16,Haryana,33,887,25351462,1.3017000755222718
HR,2020-05-17,Haryana,23,910,25351462,0.9072455071821893
HR,2020-05-18,Haryana,18,928,25351462,0.7100182230121481
HR,2020-05-19,Haryana,36,964,25351462,1.4200364460242962
HR,2020-05-20,Haryana,29,993,25351462,1.1439182481862387
HR,2020-05-21,Haryana,37,1030,25351462,1.4594819028583046
HR,2020-05-22,Haryana,37,1067,25351462,1.4594819028583046
HR,2020-05-23,Haryana,64,1131,25351462,2.524509237376527
HR,2020-05-24,Haryana,53,1184,25351462,2.0906092122024362
HR,2020-05-25,Haryana,29,1213,25351462,1.1439182481862387
HR,2020-05-26,Haryana,92,1305,25351462,3.6289820287287573
HR,2020-05-27,Haryana,76,1381,25351462,2.997854719384626
HR,2020-05-28,Haryana,123,1504,25351462,4.851791190583012
HR,2020-05-29,Haryana,217,1721,25351462,8.559664132979787
HR,2020-05-30,Haryana,202,1923,25351462,7.967982280469663
HR,2020-05-31,Haryana,168,2091,25351462,6.626836748113383
HR,2020-06-01,Haryana,265,2356,25351462,10.453046061012182
HR,2020-06-02,Haryana,296,2652,25351462,11.675855222866437
HR,2020-06-03,Haryana,302,2954,25351462,11.912527963870485
HR,2020-06-04,Haryana,327,3281,25351462,12.898664384720691
HR,2020-06-05,Haryana,316,3597,25351462,12.464764359546601
HR,2020-06-06,Haryana,355,3952,25351462,14.003137176072922
HR,2020-06-07,Haryana,496,4448,25351462,19.564946589668082
HR,2020-06-08,Haryana,406,4854,25351462,16.01485547460734
HR,2020-06-09,Haryana,355,5209,25351462,14.003137176072922
HR,2020-06-10,Haryana,370,5579,25351462,14.594819028583045
HR,2020-06-11,Haryana,389,5968,25351462,15.344282708429201
HR,2020-06-12,Haryana,366,6334,25351462,14.437037201247012
HR,2020-06-13,Haryana,415,6749,25351462,16.369864586113415
HR,2020-06-14,Haryana,459,7208,25351462,18.10546468680978
HR,2020-06-15,Haryana,514,7722,25351462,20.27496481268023
HR,2020-06-16,Haryana,550,8272,25351462,21.695001258704526
HR,2020-06-17,Haryana,560,8832,25351462,22.08945582704461
HR,2020-06-18,Haryana,386,9218,25351462,15.225946337927178
HR,2020-06-19,Haryana,525,9743,25351462,20.70886483785432
HR,2020-06-20,Haryana,480,10223,25351462,18.933819280323952
HR,2020-06-21,Haryana,412,10635,25351462,16.25152821561139
HR,2020-06-22,Haryana,390,11025,25351462,15.383728165263209
HR,2020-06-23,Haryana,495,11520,25351462,19.525501132834076
HR,2020-06-24,Haryana,490,12010,25351462,19.328273848664033
HR,2020-06-25,Haryana,453,12463,25351462,17.86879194580573
HR,2020-06-26,Haryana,421,12884,25351462,16.606537327117465
HR,2020-06-27,Haryana,543,13427,25351462,21.41888306086647
HR,2020-06-28,Haryana,402,13829,25351462,15.85707364727131
HP,2020-03-20,Himachal Pradesh,2,2,6864602,0.2913497388486616
HP,2020-03-21,Himachal Pradesh,0,2,6864602,0.0
HP,2020-03-22,Himachal Pradesh,0,2,6864602,0.0
HP,2020-03-23,Himachal Pradesh,1,3,6864602,0.1456748694243308
HP,2020-03-24,Himachal Pradesh,0,3,6864602,0.0
HP,2020-03-25,Himachal Pradesh,0,3,6864602,0.0
HP,2020-03-26,Himachal Pradesh,0,3,6864602,0.0
HP,2020-03-27,Himachal Pradesh,0,3,6864602,0.0
HP,2020-03-28,Himachal Pradesh,0,3,6864602,0.0
HP,2020-03-29,Himachal Pradesh,0,3,6864602,0.0
HP,2020-03-30,Himachal Pradesh,0,3,6864602,0.0
HP,2020-03-31,Himachal Pradesh,0,3,6864602,0.0
HP,2020-04-01,Himachal Pradesh,0,3,6864602,0.0
HP,2020-04-02,Himachal Pradesh,3,6,6864602,0.4370246082729924
HP,2020-04-03,Himachal Pradesh,0,6,6864602,0.0
HP,2020-04-04,Himachal Pradesh,7,13,6864602,1.0197240859703156
HP,2020-04-05,Himachal Pradesh,1,14,6864602,0.1456748694243308
HP,2020-04-06,Himachal Pradesh,4,18,6864602,0.5826994776973232
HP,2020-04-07,Himachal Pradesh,9,27,6864602,1.311073824818977
HP,2020-04-08,Himachal Pradesh,0,27,6864602,0.0
HP,2020-04-09,Himachal Pradesh,1,28,6864602,0.1456748694243308
HP,2020-04-10,Himachal Pradesh,0,28,6864602,0.0
HP,2020-04-11,Himachal Pradesh,4,32,6864602,0.5826994776973232
HP,2020-04-12,Himachal Pradesh,0,32,6864602,0.0
HP,2020-04-13,Himachal Pradesh,0,32,6864602,0.0
HP,2020-04-14,Himachal Pradesh,1,33,6864602,0.1456748694243308
HP,2020-04-15,Himachal Pradesh,2,35,6864602,0.2913497388486616
HP,2020-04-16,Himachal Pradesh,0,35,6864602,0.0
HP,2020-04-17,Himachal Pradesh,3,38,6864602,0.4370246082729924
HP,2020-04-18,Himachal Pradesh,1,39,6864602,0.1456748694243308
HP,2020-04-19,Himachal Pradesh,0,39,6864602,0.0
HP,2020-04-20,Himachal Pradesh,0,39,6864602,0.0
HP,2020-04-21,Himachal Pradesh,0,39,6864602,0.0
HP,2020-04-22,Himachal Pradesh,0,39,6864602,0.0
HP,2020-04-23,Himachal Pradesh,1,40,6864602,0.1456748694243308
HP,2020-04-24,Himachal Pradesh,0,40,6864602,0.0
HP,2020-04-25,Himachal Pradesh,0,40,6864602,0.0
HP,2020-04-26,Himachal Pradesh,0,40,6864602,0.0
HP,2020-04-27,Himachal Pradesh,0,40,6864602,0.0
HP,2020-04-28,Himachal Pradesh,0,40,6864602,0.0
HP,2020-04-29,Himachal Pradesh,0,40,6864602,0.0
HP,2020-04-30,Himachal Pradesh,0,40,6864602,0.0
HP,2020-05-01,Himachal Pradesh,0,40,6864602,0.0
HP,2020-05-02,Himachal Pradesh,0,40,6864602,0.0
HP,2020-05-03,Himachal Pradesh,0,40,6864602,0.0
HP,2020-05-04,Himachal Pradesh,1,41,6864602,0.1456748694243308
HP,2020-05-05,Himachal Pradesh,1,42,6864602,0.1456748694243308
HP,2020-05-06,Himachal Pradesh,1,43,6864602,0.1456748694243308
HP,2020-05-07,Himachal Pradesh,3,46,6864602,0.4370246082729924
HP,2020-05-08,Himachal Pradesh,4,50,6864602,0.5826994776973232
HP,2020-05-09,Himachal Pradesh,2,52,6864602,0.2913497388486616
HP,2020-05-10,Himachal Pradesh,6,58,6864602,0.8740492165459848
HP,2020-05-11,Himachal Pradesh,1,59,6864602,0.1456748694243308
HP,2020-05-12,Himachal Pradesh,8,67,6864602,1.1653989553946464
HP,2020-05-13,Himachal Pradesh,1,68,6864602,0.1456748694243308
HP,2020-05-14,Himachal Pradesh,6,74,6864602,0.8740492165459848
HP,2020-05-15,Himachal Pradesh,2,76,6864602,0.2913497388486616
HP,2020-05-16,Himachal Pradesh,2,78,6864602,0.2913497388486616
HP,2020-05-17,Himachal Pradesh,2,80,6864602,0.2913497388486616
HP,2020-05-18,Himachal Pradesh,10,90,6864602,1.4567486942433079
HP,2020-05-19,Himachal Pradesh,2,92,6864602,0.2913497388486616
HP,2020-05-20,Himachal Pradesh,18,110,6864602,2.622147649637954
HP,2020-05-21,Himachal Pradesh,42,152,6864602,6.118344515821893
HP,2020-05-22,Himachal Pradesh,16,168,6864602,2.330797910789293
HP,2020-05-23,Himachal Pradesh,17,185,6864602,2.4764727802136233
HP,2020-05-24,Himachal Pradesh,18,203,6864602,2.622147649637954
HP,2020-05-25,Himachal Pradesh,20,223,6864602,2.9134973884866158
HP,2020-05-26,Himachal Pradesh,24,247,6864602,3.496196866183939
HP,2020-05-27,Himachal Pradesh,26,273,6864602,3.7875466050326008
HP,2020-05-28,Himachal Pradesh,8,281,6864602,1.1653989553946464
HP,2020-05-29,Himachal Pradesh,14,295,6864602,2.039448171940631
HP,2020-05-30,Himachal Pradesh,18,313,6864602,2.622147649637954
HP,2020-05-31,Himachal Pradesh,18,331,6864602,2.622147649637954
HP,2020-06-01,Himachal Pradesh,9,340,6864602,1.311073824818977
HP,2020-06-02,Himachal Pradesh,5,345,6864602,0.7283743471216539
HP,2020-06-03,Himachal Pradesh,14,359,6864602,2.039448171940631
HP,2020-06-04,Himachal Pradesh,24,383,6864602,3.496196866183939
HP,2020-06-05,Himachal Pradesh,10,393,6864602,1.4567486942433079
HP,2020-06-06,Himachal Pradesh,7,400,6864602,1.0197240859703156
HP,2020-06-07,Himachal Pradesh,11,411,6864602,1.6024235636676387
HP,2020-06-08,Himachal Pradesh,10,421,6864602,1.4567486942433079
HP,2020-06-09,Himachal Pradesh,16,437,6864602,2.330797910789293
HP,2020-06-10,Himachal Pradesh,14,451,6864602,2.039448171940631
HP,2020-06-11,Himachal Pradesh,19,470,6864602,2.767822519062285
HP,2020-06-12,Himachal Pradesh,16,486,6864602,2.330797910789293
HP,2020-06-13,Himachal Pradesh,16,502,6864602,2.330797910789293
HP,2020-06-14,Himachal Pradesh,16,518,6864602,2.330797910789293
HP,2020-06-15,Himachal Pradesh,38,556,6864602,5.53564503812457
HP,2020-06-16,Himachal Pradesh,4,560,6864602,0.5826994776973232
HP,2020-06-17,Himachal Pradesh,25,585,6864602,3.64187173560827
HP,2020-06-18,Himachal Pradesh,10,595,6864602,1.4567486942433079
HP,2020-06-19,Himachal Pradesh,32,627,6864602,4.661595821578586
HP,2020-06-20,Himachal Pradesh,29,656,6864602,4.224571213305593
HP,2020-06-21,Himachal Pradesh,17,673,6864602,2.4764727802136233
HP,2020-06-22,Himachal Pradesh,54,727,6864602,7.866442948913863
HP,2020-06-23,Himachal Pradesh,48,775,6864602,6.992393732367878
HP,2020-06-24,Himachal Pradesh,31,806,6864602,4.5159209521542545
HP,2020-06-25,Himachal Pradesh,33,839,6864602,4.807270691002915
HP,2020-06-26,Himachal Pradesh,25,864,6864602,3.64187173560827
HP,2020-06-27,Himachal Pradesh,30,894,6864602,4.370246082729924
HP,2020-06-28,Himachal Pradesh,22,916,6864602,3.2048471273352774
JK,2020-03-09,Jammu and Kashmir,1,1,12267032,0.08151931127268601
JK,2020-03-10,Jammu and Kashmir,0,1,12267032,0.0
JK,2020-03-11,Jammu and Kashmir,0,1,12267032,0.0
JK,2020-03-12,Jammu and Kashmir,0,1,12267032,0.0
JK,2020-03-13,Jammu and Kashmir,1,2,12267032,0.08151931127268601
JK,2020-03-14,Jammu and Kashmir,0,2,12267032,0.0
JK,2020-03-15,Jammu and Kashmir,0,2,12267032,0.0
JK,2020-03-16,Jammu and Kashmir,1,3,12267032,0.08151931127268601
JK,2020-03-17,Jammu and Kashmir,0,3,12267032,0.0
JK,2020-03-18,Jammu and Kashmir,1,4,12267032,0.08151931127268601
JK,2020-03-19,Jammu and Kashmir,0,4,12267032,0.0
JK,2020-03-20,Jammu and Kashmir,0,4,12267032,0.0
JK,2020-03-21,Jammu and Kashmir,0,4,12267032,0.0
JK,2020-03-22,Jammu and Kashmir,0,4,12267032,0.0
JK,2020-03-23,Jammu and Kashmir,0,4,12267032,0.0
JK,2020-03-24,Jammu and Kashmir,2,6,12267032,0.16303862254537202
JK,2020-03-25,Jammu and Kashmir,5,11,12267032,0.40759655636343006
JK,2020-03-26,Jammu and Kashmir,3,14,12267032,0.24455793381805804
JK,2020-03-27,Jammu and Kashmir,6,20,12267032,0.4891158676361161
JK,2020-03-28,Jammu and Kashmir,13,33,12267032,1.0597510465449183
JK,2020-03-29,Jammu and Kashmir,5,38,12267032,0.40759655636343006
JK,2020-03-30,Jammu and Kashmir,11,49,12267032,0.8967124239995461
JK,2020-03-31,Jammu and Kashmir,6,55,12267032,0.4891158676361161
JK,2020-04-01,Jammu and Kashmir,7,62,12267032,0.5706351789088021
JK,2020-04-02,Jammu and Kashmir,8,70,12267032,0.6521544901814881
JK,2020-04-03,Jammu and Kashmir,5,75,12267032,0.40759655636343006
JK,2020-04-04,Jammu and Kashmir,17,92,12267032,1.3858282916356621
JK,2020-04-05,Jammu and Kashmir,14,106,12267032,1.1412703578176042
JK,2020-04-06,Jammu and Kashmir,3,109,12267032,0.24455793381805804
JK,2020-04-07,Jammu and Kashmir,16,125,12267032,1.3043089803629762
JK,2020-04-08,Jammu and Kashmir,33,158,12267032,2.6901372719986383
JK,2020-04-09,Jammu and Kashmir,26,184,12267032,2.1195020930898365
JK,2020-04-10,Jammu and Kashmir,23,207,12267032,1.8749441592717782
JK,2020-04-11,Jammu and Kashmir,17,224,12267032,1.3858282916356621
JK,2020-04-12,Jammu and Kashmir,21,245,12267032,1.7119055367264062
JK,2020-04-13,Jammu and Kashmir,25,270,12267032,2.0379827818171505
JK,2020-04-14,Jammu and Kashmir,8,278,12267032,0.6521544901814881
JK,2020-04-15,Jammu and Kashmir,22,300,12267032,1.7934248479990922
JK,2020-04-16,Jammu and Kashmir,14,314,12267032,1.1412703578176042
JK,2020-04-17,Jammu and Kashmir,14,328,12267032,1.1412703578176042
JK,2020-04-18,Jammu and Kashmir,13,341,12267032,1.0597510465449183
JK,2020-04-19,Jammu and Kashmir,13,354,12267032,1.0597510465449183
JK,2020-04-20,Jammu and Kashmir,14,368,12267032,1.1412703578176042
JK,2020-04-21,Jammu and Kashmir,12,380,12267032,0.9782317352722322
JK,2020-04-22,Jammu and Kashmir,27,407,12267032,2.2010214043625225
JK,2020-04-23,Jammu and Kashmir,27,434,12267032,2.2010214043625225
JK,2020-04-24,Jammu and Kashmir,20,454,12267032,1.6303862254537203
JK,2020-04-25,Jammu and Kashmir,40,494,12267032,3.2607724509074405
JK,2020-04-26,Jammu and Kashmir,29,523,12267032,2.3640600269078944
JK,2020-04-27,Jammu and Kashmir,23,546,12267032,1.8749441592717782
JK,2020-04-28,Jammu and Kashmir,19,565,12267032,1.5488669141810343
JK,2020-04-29,Jammu and Kashmir,16,581,12267032,1.3043089803629762
JK,2020-04-30,Jammu and Kashmir,33,614,12267032,2.6901372719986383
JK,2020-05-01,Jammu and Kashmir,25,639,12267032,2.0379827818171505
JK,2020-05-02,Jammu and Kashmir,27,666,12267032,2.2010214043625225
JK,2020-05-03,Jammu and Kashmir,35,701,12267032,2.85317589454401
JK,2020-05-04,Jammu and Kashmir,25,726,12267032,2.0379827818171505
JK,2020-05-05,Jammu and Kashmir,15,741,12267032,1.2227896690902902
JK,2020-05-06,Jammu and Kashmir,34,775,12267032,2.7716565832713242
JK,2020-05-07,Jammu and Kashmir,18,793,12267032,1.467347602908348
JK,2020-05-08,Jammu and Kashmir,30,823,12267032,2.4455793381805804
JK,2020-05-09,Jammu and Kashmir,13,836,12267032,1.0597510465449183
JK,2020-05-10,Jammu and Kashmir,25,861,12267032,2.0379827818171505
JK,2020-05-11,Jammu and Kashmir,18,879,12267032,1.467347602908348
JK,2020-05-12,Jammu and Kashmir,55,934,12267032,4.48356211999773
JK,2020-05-13,Jammu and Kashmir,37,971,12267032,3.016214517089382
JK,2020-05-14,Jammu and Kashmir,12,983,12267032,0.9782317352722322
JK,2020-05-15,Jammu and Kashmir,30,1013,12267032,2.4455793381805804
JK,2020-05-16,Jammu and Kashmir,108,1121,12267032,8.80408561745009
JK,2020-05-17,Jammu and Kashmir,62,1183,12267032,5.054197298906533
JK,2020-05-18,Jammu and Kashmir,106,1289,12267032,8.641046994904716
JK,2020-05-19,Jammu and Kashmir,28,1317,12267032,2.2825407156352084
JK,2020-05-20,Jammu and Kashmir,73,1390,12267032,5.950909722906078
JK,2020-05-21,Jammu and Kashmir,59,1449,12267032,4.809639365088474
JK,2020-05-22,Jammu and Kashmir,40,1489,12267032,3.2607724509074405
JK,2020-05-23,Jammu and Kashmir,80,1569,12267032,6.521544901814881
JK,2020-05-24,Jammu and Kashmir,52,1621,12267032,4.239004186179673
JK,2020-05-25,Jammu and Kashmir,47,1668,12267032,3.8314076298162423
JK,2020-05-26,Jammu and Kashmir,91,1759,12267032,7.4182573258144275
JK,2020-05-27,Jammu and Kashmir,162,1921,12267032,13.206128426175134
JK,2020-05-28,Jammu and Kashmir,115,2036,12267032,9.374720796358892
JK,2020-05-29,Jammu and Kashmir,128,2164,12267032,10.43447184290381
JK,2020-05-30,Jammu and Kashmir,177,2341,12267032,14.428918095265423
JK,2020-05-31,Jammu and Kashmir,105,2446,12267032,8.55952768363203
JK,2020-06-01,Jammu and Kashmir,155,2601,12267032,12.63549324726633
JK,2020-06-02,Jammu and Kashmir,117,2718,12267032,9.537759418904262
JK,2020-06-03,Jammu and Kashmir,139,2857,12267032,11.331184266903355
JK,2020-06-04,Jammu and Kashmir,285,3142,12267032,23.23300371271551
JK,2020-06-05,Jammu and Kashmir,182,3324,12267032,14.836514651628855
JK,2020-06-06,Jammu and Kashmir,143,3467,12267032,11.657261511994099
JK,2020-06-07,Jammu and Kashmir,620,4087,12267032,50.54197298906532
JK,2020-06-08,Jammu and Kashmir,198,4285,12267032,16.14082363199183
JK,2020-06-09,Jammu and Kashmir,61,4346,12267032,4.972677987633847
JK,2020-06-10,Jammu and Kashmir,161,4507,12267032,13.124609114902448
JK,2020-06-11,Jammu and Kashmir,67,4574,12267032,5.4617938552699625
JK,2020-06-12,Jammu and Kashmir,156,4730,12267032,12.717012558539018
JK,2020-06-13,Jammu and Kashmir,148,4878,12267032,12.064858068357529
JK,2020-06-14,Jammu and Kashmir,163,5041,12267032,13.287647737447818
JK,2020-06-15,Jammu and Kashmir,179,5220,12267032,14.591956717810795
JK,2020-06-16,Jammu and Kashmir,78,5298,12267032,6.358506279269509
JK,2020-06-17,Jammu and Kashmir,108,5406,12267032,8.80408561745009
JK,2020-06-18,Jammu and Kashmir,149,5555,12267032,12.146377379630216
JK,2020-06-19,Jammu and Kashmir,125,5680,12267032,10.189913909085751
JK,2020-06-20,Jammu and Kashmir,154,5834,12267032,12.553973935993644
JK,2020-06-21,Jammu and Kashmir,122,5956,12267032,9.945355975267693
JK,2020-06-22,Jammu and Kashmir,132,6088,12267032,10.760549087994553
JK,2020-06-23,Jammu and Kashmir,148,6236,12267032,12.064858068357529
JK,2020-06-24,Jammu and Kashmir,186,6422,12267032,15.162591896719599
JK,2020-06-25,Jammu and Kashmir,127,6549,12267032,10.352952531631123
JK,2020-06-26,Jammu and Kashmir,213,6762,12267032,17.36361330108212
JK,2020-06-27,Jammu and Kashmir,204,6966,12267032,16.629939499627945
JK,2020-06-28,Jammu and Kashmir,127,7093,12267032,10.352952531631123
JH,2020-03-31,Jharkhand,1,1,32988134,0.03031393045753967
JH,2020-04-01,Jharkhand,0,1,32988134,0.0
JH,2020-04-02,Jharkhand,1,2,32988134,0.03031393045753967
JH,2020-04-03,Jharkhand,0,2,32988134,0.0
JH,2020-04-04,Jharkhand,0,2,32988134,0.0
JH,2020-04-05,Jharkhand,1,3,32988134,0.03031393045753967
JH,2020-04-06,Jharkhand,1,4,32988134,0.03031393045753967
JH,2020-04-07,Jharkhand,0,4,32988134,0.0
JH,2020-04-08,Jharkhand,0,4,32988134,0.0
JH,2020-04-09,Jharkhand,9,13,32988134,0.27282537411785707
JH,2020-04-10,Jharkhand,1,14,32988134,0.03031393045753967
JH,2020-04-11,Jharkhand,3,17,32988134,0.09094179137261901
JH,2020-04-12,Jharkhand,2,19,32988134,0.06062786091507934
JH,2020-04-13,Jharkhand,5,24,32988134,0.15156965228769834
JH,2020-04-14,Jharkhand,3,27,32988134,0.09094179137261901
JH,2020-04-15,Jharkhand,1,28,32988134,0.03031393045753967
JH,2020-04-16,Jharkhand,1,29,32988134,0.03031393045753967
JH,2020-04-17,Jharkhand,3,32,32988134,0.09094179137261901
JH,2020-04-18,Jharkhand,1,33,32988134,0.03031393045753967
JH,2020-04-19,Jharkhand,8,41,32988134,0.24251144366031735
JH,2020-04-20,Jharkhand,5,46,32988134,0.15156965228769834
JH,2020-04-21,Jharkhand,0,46,32988134,0.0
JH,2020-04-22,Jharkhand,0,46,32988134,0.0
JH,2020-04-23,Jharkhand,7,53,32988134,0.21219751320277772
JH,2020-04-24,Jharkhand,6,59,32988134,0.18188358274523803
JH,2020-04-25,Jharkhand,8,67,32988134,0.24251144366031735
JH,2020-04-26,Jharkhand,15,82,32988134,0.4547089568630951
JH,2020-04-27,Jharkhand,21,103,32988134,0.6365925396083332
JH,2020-04-28,Jharkhand,2,105,32988134,0.06062786091507934
JH,2020-04-29,Jharkhand,2,107,32988134,0.06062786091507934
JH,2020-04-30,Jharkhand,3,110,32988134,0.09094179137261901
JH,2020-05-01,Jharkhand,3,113,32988134,0.09094179137261901
JH,2020-05-02,Jharkhand,2,115,32988134,0.06062786091507934
JH,2020-05-03,Jharkhand,0,115,32988134,0.0
JH,2020-05-04,Jharkhand,0,115,32988134,0.0
JH,2020-05-05,Jharkhand,10,125,32988134,0.3031393045753967
JH,2020-05-06,Jharkhand,2,127,32988134,0.06062786091507934
JH,2020-05-07,Jharkhand,5,132,32988134,0.15156965228769834
JH,2020-05-08,Jharkhand,22,154,32988134,0.6669064700658728
JH,2020-05-09,Jharkhand,2,156,32988134,0.06062786091507934
JH,2020-05-10,Jharkhand,1,157,32988134,0.03031393045753967
JH,2020-05-11,Jharkhand,4,161,32988134,0.12125572183015867
JH,2020-05-12,Jharkhand,11,172,32988134,0.3334532350329364
JH,2020-05-13,Jharkhand,5,177,32988134,0.15156965228769834
JH,2020-05-14,Jharkhand,26,203,32988134,0.7881621918960314
JH,2020-05-15,Jharkhand,8,211,32988134,0.24251144366031735
JH,2020-05-16,Jharkhand,6,217,32988134,0.18188358274523803
JH,2020-05-17,Jharkhand,6,223,32988134,0.18188358274523803
JH,2020-05-18,Jharkhand,5,228,32988134,0.15156965228769834
JH,2020-05-19,Jharkhand,20,248,32988134,0.6062786091507933
JH,2020-05-20,Jharkhand,42,290,32988134,1.2731850792166663
JH,2020-05-21,Jharkhand,13,303,32988134,0.3940810959480157
JH,2020-05-22,Jharkhand,20,323,32988134,0.6062786091507933
JH,2020-05-23,Jharkhand,27,350,32988134,0.8184761223535711
JH,2020-05-24,Jharkhand,20,370,32988134,0.6062786091507933
JH,2020-05-25,Jharkhand,35,405,32988134,1.0609875660138886
JH,2020-05-26,Jharkhand,21,426,32988134,0.6365925396083332
JH,2020-05-27,Jharkhand,7,433,32988134,0.21219751320277772
JH,2020-05-28,Jharkhand,6,439,32988134,0.18188358274523803
JH,2020-05-29,Jharkhand,82,521,32988134,2.4857422975182533
JH,2020-05-30,Jharkhand,73,594,32988134,2.212916923400396
JH,2020-05-31,Jharkhand,41,635,32988134,1.2428711487591266
JH,2020-06-01,Jharkhand,26,661,32988134,0.7881621918960314
JH,2020-06-02,Jharkhand,61,722,32988134,1.84914975790992
JH,2020-06-03,Jharkhand,42,764,32988134,1.2731850792166663
JH,2020-06-04,Jharkhand,63,827,32988134,1.9097776188249993
JH,2020-06-05,Jharkhand,95,922,32988134,2.879823393466269
JH,2020-06-06,Jharkhand,106,1028,32988134,3.213276628499205
JH,2020-06-07,Jharkhand,75,1103,32988134,2.2735447843154755
JH,2020-06-08,Jharkhand,187,1290,32988134,5.668704995559919
JH,2020-06-09,Jharkhand,126,1416,32988134,3.8195552376499986
JH,2020-06-10,Jharkhand,135,1551,32988134,4.092380611767855
JH,2020-06-11,Jharkhand,48,1599,32988134,1.4550686619619042
JH,2020-06-12,Jharkhand,57,1656,32988134,1.7278940360797612
JH,2020-06-13,Jharkhand,55,1711,32988134,1.667266175164682
JH,2020-06-14,Jharkhand,52,1763,32988134,1.5763243837920629
JH,2020-06-15,Jharkhand,30,1793,32988134,0.9094179137261902
JH,2020-06-16,Jharkhand,46,1839,32988134,1.3944408010468248
JH,2020-06-17,Jharkhand,57,1896,32988134,1.7278940360797612
JH,2020-06-18,Jharkhand,23,1919,32988134,0.6972204005234124
JH,2020-06-19,Jharkhand,42,1961,32988134,1.2731850792166663
JH,2020-06-20,Jharkhand,63,2024,32988134,1.9097776188249993
JH,2020-06-21,Jharkhand,74,2098,32988134,2.2432308538579355
JH,2020-06-22,Jharkhand,42,2140,32988134,1.2731850792166663
JH,2020-06-23,Jharkhand,53,2193,32988134,1.6066383142496026
JH,2020-06-24,Jharkhand,26,2219,32988134,0.7881621918960314
JH,2020-06-25,Jharkhand,44,2263,32988134,1.3338129401317456
JH,2020-06-26,Jharkhand,31,2294,32988134,0.9397318441837298
JH,2020-06-27,Jharkhand,45,2339,32988134,1.3641268705892853
JH,2020-06-28,Jharkhand,25,2364,32988134,0.7578482614384918
KA,2020-03-09,Karnataka,1,1,61095297,0.016367871982028336
KA,2020-03-10,Karnataka,3,4,61095297,0.04910361594608501
KA,2020-03-11,Karnataka,0,4,61095297,0.0
KA,2020-03-12,Karnataka,1,5,61095297,0.016367871982028336
KA,2020-03-13,Karnataka,1,6,61095297,0.016367871982028336
